Date,Cluster,Healthy,Incubating,Infected,M_Suscept,M_Latent,M_Infected,Risk,lat,lon
27,3,185,0,0,2930.593519754601,2.084097419630803,0.09069711627568094,6.892408948535866e-06,17.22720545,98.22567455
27,4,228,0,0,2926.2141330481545,6.589370826840948,0.3664835723842055,2.1733013781879846e-05,17.2121,97.7684
27,5,54,0,0,2931.7233905492963,0.9780917450792919,0.04009101787641283,2.473385635153697e-06,16.71198301,98.56604615
27,6,142,0,0,2931.1022717225987,1.587167705310212,0.06619737106834167,4.536606950394464e-06,17.3383,97.667
27,7,629,0,0,2930.1640527761424,2.5273061489893087,0.1189181598843918,9.02995222074764e-06,17.56081089,97.92060989
28,0,493,0,0,29015.799707294555,21.472419802822255,1.2316165879931056,0.00010838225974339328,17.33876038,98.1068906
28,1,206,0,0,15254.438763394848,8.378228281639538,0.39251362308370485,3.4541198831366024e-05,17.11371281,98.40051491
28,2,557,0,0,3180.877594864012,1.579836844039722,0.077260874481852,6.798956954402975e-06,17.47290157,98.02630126
28,3,182,0,0,3180.5720756421697,1.8756876776677225,0.09069711627568094,7.981346232259922e-06,17.22720545,98.22567455
28,4,235,0,0,3176.70456342048,5.930433744156853,0.3664835723842055,2.418791577735756e-05,17.2121,97.7684
28,5,57,0,0,3181.58403715217,0.8802825705713626,0.04009101787641283,3.5280095731243286e-06,16.71198301,98.56604615
28,6,134,0,0,3181.027618870717,1.4284509347791907,0.06619737106834167,5.825368654014066e-06,17.3383,97.667
28,7,636,0,0,3180.1932794416452,2.2745755340903777,0.1189181598843918,1.0464798069826479e-05,17.56081089,97.92060989
29,0,486,0,0,31120.806900919408,19.32517782254003,1.2316165879931056,0.00010838225974339329,17.33876038,98.1068906
29,1,205,0,0,16437.52702234278,7.540405453475584,0.39251362308370485,3.4541198831366024e-05,17.11371281,98.40051491
29,2,562,0,0,3441.6213195531764,1.4218531596357498,0.077260874481852,6.798956954402975e-06,17.47290157,98.02630126
29,3,179,0,0,3441.347033151493,1.6881189099009501,0.09069711627568094,7.981346232259922e-06,17.22720545,98.22567455
29,4,242,0,0,3437.9499455963196,5.337390369741168,0.3664835723842055,2.4187915777357556e-05,17.2121,97.7684
29,5,52,0,0,3442.25164530692,0.7922543135142264,0.04009101787641283,3.528009573124329e-06,16.71198301,98.56604615
29,6,132,0,0,3441.7540957338383,1.2856058413012716,0.06619737106834167,5.825368654014067e-06,17.3383,97.667
29,7,642,0,0,3441.0148472754017,2.0471179806813398,0.1189181598843918,1.0464798069826477e-05,17.56081089,97.92060989
30,0,465,0,0,33260.9134218774,17.392660040286028,1.2316165879931056,0.00010838225974339328,17.33876038,98.1068906
